Dive Number,GF Minimum,GF Maximum,Surface Interval (min),Imperial Units,Start Battery Voltage,Start CNS %,Start Date,Start External O2 Sensor Status,Start Low Set Point,Start High Set Point,Computer Firmware Version,Max Depth,Max Time,Error History,End Battery Voltage,End CNS,End Date,End External O2 Sensor Status,End Low Set Point,End High Set Point,Computer Serial Number,Computer Firmware Version,Computer Model,Log Version,Deco Model,VPM-B Conservatism,Start Surface Pressure,End Surface Pressure,Product
607,60,80,15693,False,3.5,0,31/05/2025 11:41:04,False,0,1,93,74.2,9414,,3.4,102,31/05/2025 14:17:53,False,0,1,3818148C,93,2,14,GF,60/80,1022,1022,Perdix AI
Time (sec),Depth,First Stop Depth,Time To Surface (min),Average PPO2,Fraction O2,Fraction He,First Stop Time,Current NDL,Current Circuit Mode,Current CCR Mode,Water Temp,Gas Switch Needed,External PPO2,Set Point Type,Circuit Switch Type,External O2 Sensor 1 (mV),External O2 Sensor 2 (mV),External O2 Sensor 3 (mV),Battery Voltage,Tank 1 pressure (PSI),Tank 2 pressure (PSI),Tank 3 pressure (PSI),Tank 4 pressure (PSI),Gas Time Remaining,SAC Rate (2 minute avg),Ascent Rate,Safe Ascent Depth,CO2mbar
7760,6.2,3,23,1.3,0.1,0.57,22,0,0,0,15,False,True,1,0,0,0,199,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
7762,6.2,3,23,1.3,0.1,0.57,22,0,0,0,15,False,True,1,0,0,0,199,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
7764,6.2,3,23,1.3,0.1,0.57,22,0,0,0,15,False,True,1,0,0,0,200,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
7766,6.2,3,23,1.3,0.1,0.57,22,0,0,0,15,False,True,1,0,0,0,199,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
7768,6.2,3,23,1.3,0.1,0.57,22,0,0,0,15,False,True,1,0,0,0,199,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
7770,6.1,3,23,1.3,0.1,0.57,22,0,0,0,15,False,True,1,0,0,0,199,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
7772,6.1,3,23,1.3,0.1,0.57,22,0,0,0,15,False,True,1,0,0,0,200,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
7774,6.2,3,23,1.3,0.1,0.57,22,0,0,0,15,False,True,1,0,0,0,199,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
7776,6.2,3,23,1.3,0.1,0.57,22,0,0,0,15,False,True,1,0,0,0,199,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
7778,6.1,3,23,1.3,0.1,0.57,22,0,0,0,15,False,True,1,0,0,0,199,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
7780,6.2,3,23,1.3,0.1,0.57,22,0,0,0,15,False,True,1,0,0,0,199,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
7782,6.1,3,23,1.3,0.1,0.57,22,0,0,0,15,False,True,1,0,0,0,200,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
7784,6.3,3,23,1.3,0.1,0.57,22,0,0,0,15,False,True,1,0,0,0,199,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
7786,6.2,3,23,1.3,0.1,0.57,22,0,0,0,15,False,True,1,0,0,0,199,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
7788,6.1,3,23,1.3,0.1,0.57,22,0,0,0,15,False,True,1,0,0,0,199,3.44,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
7790,6.2,3,23,1.3,0.1,0.57,22,0,0,0,15,False,True,1,0,0,0,199,3.44,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
7792,6.2,3,23,1.3,0.1,0.57,22,0,0,0,15,False,True,1,0,0,0,199,3.44,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
7794,6.2,3,23,1.3,0.1,0.57,22,0,0,0,15,False,True,1,0,0,0,199,3.44,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
7796,6.1,3,23,1.3,0.1,0.57,22,0,0,0,15,False,True,1,0,0,0,199,3.44,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
7798,6.3,3,23,1.3,0.1,0.57,22,0,0,0,15,False,True,1,0,0,0,199,3.44,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
7800,6.2,3,23,1.3,0.1,0.57,22,0,0,0,15,False,True,1,0,0,0,199,3.44,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
7802,6.2,3,23,1.3,0.1,0.57,22,0,0,0,15,False,True,1,0,0,0,199,3.44,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
7804,6.2,3,23,1.3,0.1,0.57,22,0,0,0,15,False,True,1,0,0,0,199,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
7806,6.1,3,23,1.3,0.1,0.57,22,0,0,0,15,False,True,1,0,0,0,199,3.44,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
7808,6.1,3,23,1.3,0.1,0.57,22,0,0,0,15,False,True,1,0,0,0,199,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
7810,6.2,3,23,1.3,0.1,0.57,22,0,0,0,15,False,True,1,0,0,0,199,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
7812,6.2,3,23,1.3,0.1,0.57,22,0,0,0,15,False,True,1,0,0,0,200,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
7814,6.1,3,23,1.3,0.1,0.57,22,0,0,0,15,False,True,1,0,0,0,199,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
7816,6.2,3,23,1.3,0.1,0.57,22,0,0,0,15,False,True,1,0,0,0,199,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
7818,6.2,3,23,1.3,0.1,0.57,22,0,0,0,15,False,True,1,0,0,0,199,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
7820,6.2,3,23,1.3,0.1,0.57,22,0,0,0,15,False,True,1,0,0,0,199,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
7822,6.2,3,22,1.3,0.1,0.57,21,0,0,0,15,False,True,1,0,0,0,200,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
7824,6.2,3,22,1.3,0.1,0.57,21,0,0,0,15,False,True,1,0,0,0,199,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
7826,6.2,3,22,1.3,0.1,0.57,21,0,0,0,15,False,True,1,0,0,0,199,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
7828,6.2,3,22,1.3,0.1,0.57,21,0,0,0,15,False,True,1,0,0,0,199,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
7830,6.3,3,22,1.3,0.1,0.57,21,0,0,0,15,False,True,1,0,0,0,199,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
7832,6.3,3,22,1.3,0.1,0.57,21,0,0,0,15,False,True,1,0,0,0,200,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
7834,6.1,3,22,1.3,0.1,0.57,21,0,0,0,15,False,True,1,0,0,0,199,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
7836,6.3,3,22,1.3,0.1,0.57,21,0,0,0,15,False,True,1,0,0,0,199,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
7838,6.1,3,22,1.3,0.1,0.57,21,0,0,0,15,False,True,1,0,0,0,199,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
7840,6.1,3,22,1.3,0.1,0.57,21,0,0,0,15,False,True,1,0,0,0,199,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
7842,6.1,3,22,1.3,0.1,0.57,21,0,0,0,15,False,True,1,0,0,0,199,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
7844,6.2,3,22,1.3,0.1,0.57,21,0,0,0,15,False,True,1,0,0,0,199,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
7846,6,3,22,1.3,0.1,0.57,21,0,0,0,15,False,True,1,0,0,0,199,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
7848,6.1,3,22,1.3,0.1,0.57,21,0,0,0,15,False,True,1,0,0,0,199,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
7850,6.2,3,22,1.3,0.1,0.57,21,0,0,0,15,False,True,1,0,0,0,199,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
7852,6.1,3,22,1.3,0.1,0.57,21,0,0,0,15,False,True,1,0,0,0,200,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
7854,6.2,3,22,1.3,0.1,0.57,21,0,0,0,15,False,True,1,0,0,0,199,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
7856,6.3,3,22,1.3,0.1,0.57,21,0,0,0,15,False,True,1,0,0,0,199,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
7858,6.1,3,22,1.3,0.1,0.57,21,0,0,0,15,False,True,1,0,0,0,199,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
7860,6.2,3,22,1.3,0.1,0.57,21,0,0,0,15,False,True,1,0,0,0,199,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
7862,6.2,3,22,1.3,0.1,0.57,21,0,0,0,15,False,True,1,0,0,0,200,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
7864,6.2,3,22,1.3,0.1,0.57,21,0,0,0,15,False,True,1,0,0,0,199,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
7866,6.2,3,22,1.3,0.1,0.57,21,0,0,0,15,False,True,1,0,0,0,199,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
7868,6.4,3,22,1.3,0.1,0.57,21,0,0,0,15,False,True,1,0,0,0,199,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
7870,6.2,3,22,1.3,0.1,0.57,21,0,0,0,15,False,True,1,0,0,0,199,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
7872,6.3,3,22,1.3,0.1,0.57,21,0,0,0,15,False,True,1,0,0,0,199,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
7874,6.2,3,22,1.3,0.1,0.57,21,0,0,0,15,False,True,1,0,0,0,199,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
7876,6.2,3,22,1.3,0.1,0.57,21,0,0,0,15,False,True,1,0,0,0,199,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
7878,6.2,3,22,1.3,0.1,0.57,21,0,0,0,15,False,True,1,0,0,0,199,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
7880,6.1,3,22,1.3,0.1,0.57,21,0,0,0,15,False,True,1,0,0,0,199,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
7882,6.2,3,22,1.3,0.1,0.57,21,0,0,0,15,False,True,1,0,0,0,199,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
7884,6.3,3,22,1.3,0.1,0.57,21,0,0,0,15,False,True,1,0,0,0,199,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
7886,6.1,3,22,1.3,0.1,0.57,21,0,0,0,15,False,True,1,0,0,0,199,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
7888,6.2,3,22,1.3,0.1,0.57,21,0,0,0,15,False,True,1,0,0,0,199,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
7890,6.2,3,22,1.3,0.1,0.57,21,0,0,0,15,False,True,1,0,0,0,200,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
7892,6.3,3,22,1.3,0.1,0.57,21,0,0,0,15,False,True,1,0,0,0,199,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
7894,6.2,3,22,1.3,0.1,0.57,21,0,0,0,15,False,True,1,0,0,0,199,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
7896,6.2,3,22,1.3,0.1,0.57,21,0,0,0,15,False,True,1,0,0,0,199,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
7898,6.2,3,22,1.3,0.1,0.57,21,0,0,0,15,False,True,1,0,0,0,199,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
7900,6.2,3,21,1.3,0.1,0.57,20,0,0,0,15,False,True,1,0,0,0,199,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
7902,6,3,21,1.3,0.1,0.57,20,0,0,0,15,False,True,1,0,0,0,199,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
7904,6,3,21,1.3,0.1,0.57,20,0,0,0,15,False,True,1,0,0,0,199,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
7906,6.2,3,21,1.3,0.1,0.57,20,0,0,0,15,False,True,1,0,0,0,199,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
7908,6,3,21,1.3,0.1,0.57,20,0,0,0,15,False,True,1,0,0,0,199,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
7910,6.1,3,21,1.3,0.1,0.57,20,0,0,0,15,False,True,1,0,0,0,199,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
7912,6,3,21,1.3,0.1,0.57,20,0,0,0,15,False,True,1,0,0,0,200,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
7914,6.1,3,21,1.3,0.1,0.57,20,0,0,0,15,False,True,1,0,0,0,199,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
7916,6.1,3,21,1.3,0.1,0.57,20,0,0,0,15,False,True,1,0,0,0,199,3.42,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
7918,6,3,21,1.3,0.1,0.57,20,0,0,0,15,False,True,1,0,0,0,199,3.42,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
7920,6.2,3,21,1.3,0.1,0.57,20,0,0,0,15,False,True,1,0,0,0,199,3.42,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
7922,6,3,21,1.3,0.1,0.57,20,0,0,0,15,False,True,1,0,0,0,200,3.42,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
7924,6.2,3,21,1.3,0.1,0.57,20,0,0,0,15,False,True,1,0,0,0,199,3.42,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
7926,6.1,3,21,1.3,0.1,0.57,20,0,0,0,15,False,True,1,0,0,0,199,3.42,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
7928,6.2,3,21,1.3,0.1,0.57,20,0,0,0,15,False,True,1,0,0,0,199,3.42,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
7930,6.2,3,21,1.3,0.1,0.57,20,0,0,0,15,False,True,1,0,0,0,199,3.42,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
7932,6.1,3,21,1.3,0.1,0.57,20,0,0,0,15,False,True,1,0,0,0,199,3.42,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
7934,6.2,3,21,1.3,0.1,0.57,20,0,0,0,15,False,True,1,0,0,0,199,3.42,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
7936,6.2,3,21,1.3,0.1,0.57,20,0,0,0,15,False,True,1,0,0,0,199,3.42,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
7938,6.2,3,21,1.3,0.1,0.57,20,0,0,0,15,False,True,1,0,0,0,199,3.42,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
7940,6.2,3,21,1.3,0.1,0.57,20,0,0,0,15,False,True,1,0,0,0,200,3.42,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
7942,6.2,3,21,1.3,0.1,0.57,20,0,0,0,15,False,True,1,0,0,0,199,3.42,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
7944,6.3,3,21,1.3,0.1,0.57,20,0,0,0,15,False,True,1,0,0,0,199,3.42,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
7946,6.3,3,21,1.3,0.1,0.57,20,0,0,0,15,False,True,1,0,0,0,199,3.42,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
7948,6.2,3,21,1.3,0.1,0.57,20,0,0,0,15,False,True,1,0,0,0,199,3.42,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
7950,6.2,3,21,1.3,0.1,0.57,20,0,0,0,15,False,True,1,0,0,0,199,3.42,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
7952,6.3,3,21,1.3,0.1,0.57,20,0,0,0,15,False,True,1,0,0,0,199,3.42,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
7954,6.2,3,21,1.3,0.1,0.57,20,0,0,0,15,False,True,1,0,0,0,199,3.42,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
7956,6.3,3,21,1.3,0.1,0.57,20,0,0,0,15,False,True,1,0,0,0,199,3.42,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
7958,6.2,3,21,1.3,0.1,0.57,20,0,0,0,15,False,True,1,0,0,0,199,3.42,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
7960,6.2,3,21,1.3,0.1,0.57,20,0,0,0,15,False,True,1,0,0,0,200,3.42,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
7962,6.2,3,21,1.3,0.1,0.57,20,0,0,0,15,False,True,1,0,0,0,199,3.42,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
7964,6.2,3,21,1.3,0.1,0.57,20,0,0,0,15,False,True,1,0,0,0,199,3.42,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
7966,6.2,3,21,1.3,0.1,0.57,20,0,0,0,15,False,True,1,0,0,0,199,3.42,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
7968,6.2,3,21,1.3,0.1,0.57,20,0,0,0,15,False,True,1,0,0,0,199,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
7970,6.3,3,21,1.3,0.1,0.57,20,0,0,0,15,False,True,1,0,0,0,200,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
7972,6.3,3,20,1.3,0.1,0.57,19,0,0,0,15,False,True,1,0,0,0,199,3.42,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
7974,6,3,20,1.3,0.1,0.57,19,0,0,0,15,False,True,1,0,0,0,199,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
7976,6,3,20,1.3,0.1,0.57,19,0,0,0,15,False,True,1,0,0,0,199,3.42,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
7978,6.1,3,20,1.3,0.1,0.57,19,0,0,0,15,False,True,1,0,0,0,199,3.42,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
7980,6.2,3,20,1.3,0.1,0.57,19,0,0,0,15,False,True,1,0,0,0,199,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
7982,6.3,3,20,1.3,0.1,0.57,19,0,0,0,15,False,True,1,0,0,0,199,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
7984,6.3,3,20,1.3,0.1,0.57,19,0,0,0,15,False,True,1,0,0,0,199,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
7986,6.2,3,20,1.3,0.1,0.57,19,0,0,0,15,False,True,1,0,0,0,199,3.44,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
7988,6.3,3,20,1.3,0.1,0.57,19,0,0,0,15,False,True,1,0,0,0,199,3.44,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
7990,6.2,3,20,1.3,0.1,0.57,19,0,0,0,15,False,True,1,0,0,0,199,3.44,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
7992,6.2,3,20,1.3,0.1,0.57,19,0,0,0,15,False,True,1,0,0,0,199,3.44,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
7994,6.2,3,20,1.3,0.1,0.57,19,0,0,0,15,False,True,1,0,0,0,199,3.44,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
7996,6.1,3,20,1.3,0.1,0.57,19,0,0,0,15,False,True,1,0,0,0,199,3.44,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
7998,6.1,3,20,1.3,0.1,0.57,19,0,0,0,15,False,True,1,0,0,0,199,3.44,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
8000,6,3,20,1.3,0.1,0.57,19,0,0,0,15,False,True,1,0,0,0,199,3.44,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
8002,5.9,3,20,1.3,0.1,0.57,19,0,0,0,15,False,True,1,0,0,0,199,3.44,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
8004,5.8,3,20,1.3,0.1,0.57,19,0,0,0,15,False,True,1,0,0,0,199,3.44,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
8006,5.7,3,20,1.3,0.1,0.57,19,0,0,0,15,False,True,1,0,0,0,199,3.44,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
8008,5.7,3,20,1.3,0.1,0.57,19,0,0,0,15,False,True,1,0,0,0,199,3.44,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
8010,5.7,3,20,1.3,0.1,0.57,19,0,0,0,15,False,True,1,0,0,0,199,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
8012,5.9,3,20,1.3,0.1,0.57,19,0,0,0,15,False,True,1,0,0,0,199,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
8014,6.2,3,20,1.3,0.1,0.57,19,0,0,0,15,False,True,1,0,0,0,199,3.42,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
8016,6.2,3,20,1.3,0.1,0.57,19,0,0,0,15,False,True,1,0,0,0,199,3.41,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
8018,6.3,3,20,1.3,0.1,0.57,19,0,0,0,15,False,True,1,0,0,0,199,3.41,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
8020,6.1,3,20,1.3,0.1,0.57,19,0,0,0,15,False,True,1,0,0,0,199,3.41,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
8022,6.1,3,20,1.3,0.1,0.57,19,0,0,0,15,False,True,1,0,0,0,199,3.41,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
8024,6,3,20,1.3,0.1,0.57,19,0,0,0,15,False,True,1,0,0,0,199,3.42,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
8026,6.1,3,20,1.3,0.1,0.57,19,0,0,0,15,False,True,1,0,0,0,199,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
8028,6,3,20,1.3,0.1,0.57,19,0,0,0,15,False,True,1,0,0,0,199,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
8030,6.1,3,20,1.3,0.1,0.57,19,0,0,0,15,False,True,1,0,0,0,200,3.44,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
8032,6.1,3,20,1.3,0.1,0.57,19,0,0,0,15,False,True,1,0,0,0,199,3.44,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
8034,6.2,3,20,1.3,0.1,0.57,19,0,0,0,15,False,True,1,0,0,0,199,3.44,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
8036,6.3,3,20,1.3,0.1,0.57,19,0,0,0,15,False,True,1,0,0,0,199,3.44,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
8038,6.4,3,20,1.3,0.1,0.57,19,0,0,0,15,False,True,1,0,0,0,199,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
8040,6.4,3,20,1.3,0.1,0.57,19,0,0,0,15,False,True,1,0,0,0,200,3.43,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
8042,6.4,3,20,1.3,0.1,0.57,19,0,0,0,15,False,True,1,0,0,0,199,3.42,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
8044,6.4,3,20,1.3,0.1,0.57,19,0,0,0,15,False,True,1,0,0,0,199,3.41,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
8046,6.3,3,20,1.3,0.1,0.57,19,0,0,0,15,False,True,1,0,0,0,199,3.41,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
8048,6.3,3,20,1.3,0.1,0.57,19,0,0,0,15,False,True,1,0,0,0,199,3.41,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
8050,6.4,3,19,1.3,0.1,0.57,18,0,0,0,15,False,True,1,0,0,0,199,3.41,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
8052,6.4,3,19,1.3,0.1,0.57,18,0,0,0,15,False,True,1,0,0,0,199,3.41,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
8054,6.4,3,19,1.3,0.1,0.57,18,0,0,0,15,False,True,1,0,0,0,199,3.4,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
8056,6.3,3,19,1.3,0.1,0.57,18,0,0,0,15,False,True,1,0,0,0,199,3.4,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
8058,6.3,3,19,1.3,0.1,0.57,18,0,0,0,15,False,True,1,0,0,0,199,3.4,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
8060,6.3,3,19,1.3,0.1,0.57,18,0,0,0,15,False,True,1,0,0,0,199,3.4,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
8062,6.2,3,19,1.3,0.1,0.57,18,0,0,0,15,False,True,1,0,0,0,199,3.4,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
8064,6.2,3,19,1.3,0.1,0.57,18,0,0,0,15,False,True,1,0,0,0,199,3.4,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
8066,6.3,3,19,1.3,0.1,0.57,18,0,0,0,15,False,True,1,0,0,0,199,3.4,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
8068,6.2,3,19,1.3,0.1,0.57,18,0,0,0,15,False,True,1,0,0,0,199,3.4,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
8070,6.2,3,19,1.3,0.1,0.57,18,0,0,0,15,False,True,1,0,0,0,200,3.4,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
8072,6.3,3,19,1.3,0.1,0.57,18,0,0,0,15,False,True,1,0,0,0,199,3.4,AI is off,AI is off,N/A,N/A,Not paired,AI is off,0,0,0
